DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
0,10,1020,SE,4.92,0,0,56
1,9,1020,SE,6.71,0,0,63
0,8,1020,NE,0.89,0,0,52
1,7,1020,NE,1.78,0,0,53
1,6,1020,NE,2.67,0,0,48
1,7,1020,cv,0.89,0,0,62
1,6,1020,cv,1.78,0,0,59
2,9,1020,SE,1.79,0,0,93
1,12,1021,SE,3.58,0,0,103
-1,15,1020,SE,5.37,0,0,79
-3,17,1020,SE,7.16,0,0,80
-3,18,1019,SE,11.18,0,0,84
-3,20,1018,SE,14.31,0,0,73
-6,22,1016,SE,19.23,0,0,52
-6,22,1015,SE,25.04,0,0,44
-5,23,1014,SE,29.96,0,0,58
-5,22,1013,SE,34.88,0,0,68
-3,20,1012,SE,39.8,0,0,86
-3,20,1012,SE,42.93,0,0,99
-2,18,1012,SE,46.06,0,0,105
-1,19,1012,SE,50.08,0,0,93
0,16,1012,SE,51.87,0,0,120
0,15,1012,SE,53.66,0,0,115
1,14,1012,SE,55.45,0,0,91
2,13,1012,SE,57.24,0,0,82
1,12,1012,SE,60.37,0,0,84
2,12,1011,SE,62.16,0,0,114
2,11,1011,cv,0.89,0,0,97
2,9,1010,cv,1.78,0,0,87
2,9,1010,SE,1.79,0,0,91
2,9,1010,cv,0.89,0,0,97
3,11,1010,NE,0.89,0,0,121
4,14,1010,SE,1.79,0,0,136
4,15,1010,SE,3.58,0,0,160
5,17,1010,cv,1.79,0,0,175
5,19,1010,SE,1.79,0,0,166
5,20,1009,SE,3.58,0,0,153
5,22,1008,SE,6.71,0,0,165
6,22,1007,SE,9.84,0,0,135
6,22,1006,SE,12.97,0,0,270
6,22,1006,SE,16.1,0,0,141
7,22,1005,SE,17.89,0,0,137
7,21,1005,SE,19.68,0,0,143
7,19,1006,SE,21.47,0,0,157
8,19,1007,SE,23.26,0,0,156
8,18,1008,SE,25.05,0,0,189
8,17,1008,NE,1.79,0,0,165
7,17,1008,NE,3.58,0,0,195
7,17,1008,NE,5.37,0,0,175
6,17,1008,cv,0.89,0,0,157
7,16,1008,NE,1.79,0,0,161
8,14,1009,NE,3.58,0,0,167
7,16,1009,NE,5.37,0,0,171
7,15,1009,NE,6.26,0,0,160
5,17,1010,SE,1.79,0,0,140
4,17,1012,SE,3.58,0,0,161
3,17,1013,NE,1.79,0,0,169
9,13,1015,NE,5.81,0,1,113
9,12,1015,NE,9.83,0,2,69
8,11,1016,NE,15.64,0,3,44
9,11,1016,NE,20.56,0,4,NA
9,11,1017,NE,24.58,0,5,NA
7,11,1017,NE,29.5,0,0,NA
8,12,1017,NE,34.42,0,0,NA
7,13,1017,NE,39.34,0,0,NA
6,13,1017,NE,43.36,0,0,NA
6,13,1018,NE,47.38,0,0,NA
5,12,1018,NE,49.17,0,0,NA
5,10,1019,NE,50.96,0,0,NA
5,8,1019,cv,0.89,0,0,49
6,8,1019,cv,1.78,0,0,NA
6,10,1019,SE,1.79,0,0,NA
6,7,1019,cv,0.89,0,0,74
7,8,1019,cv,1.78,0,0,NA
5,7,1019,cv,2.23,0,0,NA
5,6,1018,cv,3.12,0,0,NA
6,7,1018,cv,3.57,0,0,NA
4,7,1018,SE,0.89,0,0,NA
6,6,1018,NE,1.79,0,0,NA
7,8,1018,NW,1.79,0,0,NA
7,11,1018,NW,4.92,0,0,NA
7,14,1018,cv,0.89,0,0,NA
6,16,1017,cv,1.78,0,0,NA
4,17,1016,cv,2.67,0,0,39
3,19,1015,NE,1.79,0,0,NA
1,20,1015,cv,3.13,0,0,34
1,18,1014,SE,4.92,0,0,70
4,14,1014,SE,16.1,0,0,36
3,15,1014,NW,5.81,0,0,28
4,16,1013,NW,11.62,0,0,NA
4,16,1013,NW,16.54,0,0,NA
3,16,1013,NW,21.46,0,0,NA
3,15,1014,NW,23.25,0,0,NA
4,12,1014,SE,1.79,0,0,NA
6,11,1014,SE,3.58,0,0,NA
7,11,1014,SE,7.6,0,0,NA
7,10,1014,SE,10.73,0,0,49
7,9,1014,SE,12.52,0,0,NA
6,9,1014,SE,14.31,0,0,NA
6,8,1013,SE,15.2,0,0,NA
6,8,1013,cv,0.45,0,0,NA
6,8,1013,cv,0.9,0,0,NA
7,8,1013,NE,0.89,0,0,NA
7,10,1014,NE,2.68,0,0,NA
7,11,1014,NW,1.79,0,0,NA
6,13,1014,NW,4.92,0,0,NA
3,16,1014,NW,8.94,0,0,NA
1,18,1013,NW,14.75,0,0,NA
-3,19,1012,NE,4.92,0,0,NA
0,17,1013,NW,7.15,0,0,NA
-1,18,1012,NW,14.3,0,0,NA
1,17,1012,NE,4.92,0,0,16
0,18,1012,cv,1.79,0,0,NA
0,18,1012,NW,8.05,0,0,10
0,17,1012,NW,15.2,0,0,12
-2,16,1013,NW,20.12,0,0,16
-3,16,1013,NW,28.17,0,0,14
-3,15,1014,NW,38,0,0,13
-2,14,1015,NW,49.18,0,0,12
-2,13,1015,NW,59.01,0,0,12
-2,13,1015,NW,66.16,0,0,NA
-2,12,1014,NW,73.31,0,0,9
-2,12,1014,NW,80.46,0,0,8
-1,11,1014,NW,85.38,0,0,11
-1,11,1013,NW,90.3,0,0,15
-2,11,1013,NW,96.11,0,0,16
-1,11,1013,NW,101.92,0,0,17
-1,13,1014,NW,107.73,0,0,23
-2,15,1014,NW,115.78,0,0,17
-2,16,1013,NW,123.83,0,0,19
-3,18,1012,NW,131.88,0,0,15
-4,18,1011,NW,139.93,0,0,22
-3,19,1010,NW,147.08,0,0,13
-5,19,1009,NW,155.13,0,0,14
-6,20,1008,NW,162.28,0,0,15
-7,21,1007,cv,3.13,0,0,10
-6,22,1006,NW,8.94,0,0,23
-5,22,1006,NW,16.09,0,0,14
-3,20,1006,NW,19.22,0,0,12
-1,17,1006,SE,1.79,0,0,13
-2,16,1006,SE,4.92,0,0,24
-2,14,1007,SE,6.71,0,0,32
-1,13,1007,SE,9.84,0,0,37
2,12,1006,SE,11.63,0,0,41
2,12,1006,SE,13.42,0,0,NA
1,9,1006,cv,0.89,0,0,99
2,9,1006,cv,1.78,0,0,73
2,8,1005,cv,2.67,0,0,60
2,9,1005,cv,3.56,0,0,78
2,10,1004,SE,3.13,0,0,96
2,11,1004,SE,4.92,0,0,91
2,12,1004,NE,1.79,0,0,93
3,13,1004,cv,0.89,0,0,122
3,14,1004,SE,3.13,0,0,165
3,14,1004,SE,4.92,0,0,156
4,15,1003,SE,6.71,0,0,162
4,15,1002,SE,9.84,0,0,167
5,17,1002,SE,12.97,0,0,167
5,18,1001,SE,16.1,0,0,155
5,18,1001,SE,19.23,0,0,126
5,18,1001,SE,24.15,0,0,117
5,17,1001,SE,28.17,0,0,97
7,16,1002,SE,31.3,0,0,95
7,15,1002,SE,33.09,0,0,90
7,14,1003,SE,33.98,0,0,93
7,14,1003,SE,35.77,0,0,100
8,12,1003,SE,36.66,0,0,83
7,11,1004,SE,37.55,0,0,96
7,11,1004,SE,40.68,0,0,103
7,11,1003,SE,43.81,0,0,138
6,11,1003,SE,45.6,0,0,148
6,9,1003,SE,46.49,0,0,126
5,9,1002,cv,0.45,0,0,101
6,8,1003,NW,1.79,0,0,104
6,9,1003,SE,0.89,0,0,116
7,12,1003,cv,0.89,0,0,143
6,15,1003,SE,3.13,0,0,151
7,16,1003,SE,4.92,0,0,149
4,18,1003,cv,7.15,0,0,86
1,20,1002,NW,8.94,0,0,51
1,21,1002,NW,20.12,0,0,41
1,19,1002,NW,32.19,0,0,31
6,15,1004,NE,8.94,0,1,26
5,14,1006,NW,8.05,0,0,20
4,14,1006,NW,15.2,0,0,15
3,15,1007,NW,21.01,0,0,13
3,15,1007,NW,25.03,0,0,16
3,15,1007,NW,28.16,0,0,18
4,11,1008,NE,0.89,0,0,22
4,9,1008,cv,0.89,0,0,63
4,10,1008,cv,1.78,0,0,68
4,7,1008,cv,2.23,0,0,82
4,7,1008,NE,1.79,0,0,79
4,7,1008,NW,1.79,0,0,51
3,6,1009,NW,4.92,0,0,46
3,5,1009,NW,8.05,0,0,67
3,5,1009,NW,9.84,0,0,54
2,6,1010,NW,12.97,0,0,43
3,7,1010,NW,16.1,0,0,42
4,10,1012,cv,0.89,0,0,44
3,14,1013,SE,1.79,0,0,29
-4,16,1013,NE,5.81,0,0,29
-4,18,1013,NE,10.73,0,0,25
-3,18,1012,NE,13.86,0,0,20
-2,20,1011,SE,3.13,0,0,19
-3,20,1011,NE,3.13,0,0,25
-3,21,1010,cv,1.79,0,0,27
-2,22,1009,SE,4.02,0,0,27
2,20,1009,SE,11.17,0,0,36
2,19,1009,SE,16.98,0,0,39
1,18,1009,SE,21,0,0,47
2,16,1009,SE,24.13,0,0,62
4,15,1010,SE,28.15,0,0,64
3,15,1010,SE,33.07,0,0,73
4,12,1011,SE,34.86,0,0,59
4,12,1011,SE,37.99,0,0,60
4,12,1011,SE,41.12,0,0,61
3,12,1011,SE,42.91,0,0,61
4,12,1010,SE,44.7,0,0,59
5,13,1009,SE,48.72,0,0,63
4,11,1009,cv,1.79,0,0,70
4,10,1009,NE,1.79,0,0,64
4,10,1009,SE,1.79,0,0,75
5,12,1009,SE,3.58,0,0,82
4,13,1009,SE,5.37,0,0,93
3,15,1009,NE,3.13,0,0,90
2,17,1008,NE,4.92,0,0,84
3,19,1007,cv,1.79,0,0,84
2,20,1006,cv,3.58,0,0,99
4,22,1005,SE,3.13,0,0,105
5,21,1004,SE,6.26,0,0,NA
5,22,1003,SE,9.39,0,0,NA
5,22,1002,SE,12.52,0,0,NA
5,21,1002,SE,15.65,0,0,NA
6,20,1002,SE,17.44,0,0,NA
6,19,1002,SE,19.23,0,0,NA
6,17,1002,SE,20.12,0,0,NA
7,18,1003,SE,21.91,0,0,NA
8,18,1003,SE,23.7,0,0,NA
8,16,1002,SE,25.49,0,0,NA
8,16,1002,cv,0.89,0,0,165
10,15,1002,SE,4.02,0,1,NA
11,14,1000,SE,7.15,0,0,NA
10,13,1000,SE,8.94,0,0,NA
10,13,999,SE,10.73,0,0,NA
9,13,999,cv,0.89,0,0,NA
10,13,997,cv,1.78,0,0,NA
11,13,998,NE,1.79,0,1,NA
10,15,1000,NW,1.79,0,0,166
10,16,998,SE,1.79,0,0,185
10,18,997,SE,4.92,0,0,162
10,19,997,SE,8.05,0,0,163
10,20,997,SE,9.84,0,0,172
10,20,996,SE,12.97,0,0,165
10,20,996,SE,16.1,0,0,163
10,20,998,SE,19.23,0,0,152
10,19,998,SE,21.02,0,0,157
11,18,998,SE,24.15,0,0,162
13,15,998,SE,28.17,0,1,171
13,15,999,SE,31.3,0,0,172
13,15,1000,SE,34.43,0,0,170
12,14,1001,SE,36.22,0,0,168
12,13,1000,NE,0.89,0,0,172
12,13,1000,cv,0.89,0,0,168
12,13,1000,cv,1.78,0,0,178
11,12,1000,cv,2.67,0,0,170
12,12,999,SE,1.79,0,0,172
12,13,1000,SE,3.58,0,0,186
12,13,999,SE,6.71,0,0,176
12,13,999,SE,9.84,0,0,183
12,13,999,SE,11.63,0,0,194
12,13,1000,SE,13.42,0,0,195
12,13,999,SE,16.55,0,0,200
12,14,1000,SE,18.34,0,0,218
12,16,999,SE,21.47,0,0,232
0,19,1000,cv,5.81,0,0,187
-3,20,1001,NW,12.96,0,0,97
-2,19,1001,NW,28.16,0,0,76
1,18,1001,NW,41.12,0,0,53
0,19,1001,NW,53.19,0,0,36
-2,19,1001,NW,66.15,0,0,41
-1,19,1002,NW,74.2,0,0,81
-2,18,1003,NW,85.38,0,0,120
-1,17,1004,NW,98.34,0,0,201
-1,17,1006,NW,109.52,0,0,214
-1,17,1007,NW,119.35,0,0,238
-1,17,1007,NW,125.16,0,0,251
-3,17,1007,NW,132.31,0,0,234
-3,17,1007,NW,139.46,0,0,164
-3,17,1008,NW,145.27,0,0,136
-3,16,1008,NW,150.19,0,0,108
-3,17,1009,NW,156,0,0,88
-3,17,1009,NW,164.05,0,0,65
-2,16,1009,NW,169.86,0,0,83
-2,17,1011,NW,177.01,0,0,96
-1,18,1011,NW,185.06,0,0,100
-1,20,1011,NW,194,0,0,99
0,22,1012,NW,199.81,0,0,89
-1,24,1012,NW,205.62,0,0,86
-1,25,1011,NW,209.64,0,0,60
-2,25,1011,NW,216.79,0,0,49
-3,26,1010,NW,225.73,0,0,38
-3,27,1010,NW,234.67,0,0,38
-2,27,1009,NW,242.72,0,0,42
-3,26,1009,NW,247.64,0,0,39
-3,27,1009,NW,252.56,0,0,31
-4,26,1009,NW,255.69,0,0,41
-1,23,1010,SE,3.13,0,0,33
-1,22,1010,SE,7.15,0,0,37
0,23,1011,SE,12.07,0,0,40
0,22,1011,NW,1.79,0,0,37
0,20,1011,NW,4.92,0,0,33
1,18,1012,NW,8.05,0,0,38
-1,18,1012,NW,11.18,0,0,48
-3,17,1012,NW,15.2,0,0,26
-1,12,1012,NW,16.99,0,0,15
-1,11,1012,cv,0.89,0,0,18
2,10,1012,cv,1.78,0,0,17
2,10,1012,NW,1.79,0,0,15
-1,16,1012,NW,4.92,0,0,24
-1,19,1012,NW,6.71,0,0,23
-3,23,1012,NW,13.86,0,0,20
-7,25,1012,NW,23.69,0,0,27
-8,25,1012,NW,35.76,0,0,14
-8,26,1011,NW,47.83,0,0,12
-7,26,1010,NW,59.01,0,0,16
-9,26,1010,NW,71.08,0,0,27
-9,26,1010,NW,83.15,0,0,24
-9,26,1009,NW,94.33,0,0,41
-10,25,1009,NW,102.38,0,0,31
-11,23,1010,NW,108.19,0,0,23
-11,21,1010,NW,112.21,0,0,19
-11,17,1011,NW,115.34,0,0,34
-11,17,1013,NW,118.47,0,0,34
-10,17,1013,NW,120.26,0,0,21
-10,18,1014,NW,124.28,0,0,14
-9,15,1015,NW,128.3,0,0,13
-9,16,1015,cv,0.89,0,0,16
-8,17,1015,NW,4.02,0,0,12
-8,17,1015,NW,11.17,0,0,8
-7,16,1015,NW,16.09,0,0,7
-7,15,1015,NW,20.11,0,0,7
-4,13,1016,NW,21.9,0,0,8
-2,17,1017,NW,23.69,0,0,11
-3,19,1017,NE,3.13,0,0,13
-3,20,1017,NW,3.13,0,0,14
-3,23,1017,NE,3.13,0,0,14
-3,22,1016,cv,1.79,0,0,14
-2,23,1016,SE,1.79,0,0,13
-2,24,1015,cv,1.79,0,0,15
-2,24,1014,SE,1.79,0,0,16
-3,24,1013,cv,1.79,0,0,13
0,24,1012,SE,1.79,0,0,36
-2,24,1013,SE,5.81,0,0,33
-2,23,1013,SE,10.73,0,0,33
-2,21,1013,SE,14.75,0,0,28
-2,19,1013,SE,17.88,0,0,27
0,19,1014,SE,21.01,0,0,35
1,18,1014,SE,24.14,0,0,45
3,18,1014,SE,27.27,0,0,57
4,17,1014,SE,31.29,0,0,68
4,16,1013,SE,33.08,0,0,79
4,15,1013,SE,36.21,0,0,65
4,15,1012,SE,38,0,0,70
5,15,1012,SE,39.79,0,0,79
6,14,1012,SE,41.58,0,0,81
6,15,1012,SE,44.71,0,0,93
6,16,1013,SE,48.73,0,0,81
8,15,1013,SE,51.86,0,0,50
7,16,1013,SE,55.88,0,0,63
7,15,1013,SE,59.9,0,0,44
7,16,1013,SE,63.92,0,0,42
6,17,1012,SE,67.05,0,0,39
7,16,1011,SE,71.97,0,0,55
8,16,1009,SE,75.1,0,0,48
8,15,1008,SE,78.23,0,0,53
9,15,1007,SE,81.36,0,0,43
9,15,1007,SE,83.15,0,0,54
10,14,1007,SE,84.94,0,1,58
11,14,1007,cv,0.89,0,0,63
11,12,1006,cv,1.78,0,0,80
10,14,1007,SE,4.02,0,0,95
9,13,1006,SE,5.81,0,0,93
9,11,1006,SE,6.7,0,0,94
9,12,1005,cv,0.89,0,1,98
8,13,1004,cv,1.78,0,0,110
10,12,1003,cv,2.67,0,0,113
10,11,1003,cv,3.12,0,0,107
10,12,1002,NW,1.79,0,1,114
10,11,1001,SE,1.79,0,0,123
10,12,1001,SE,4.92,0,0,130
11,12,1001,NW,1.79,0,0,136
12,13,1001,cv,0.89,0,0,147
12,14,1001,cv,1.78,0,0,148
12,15,1002,NW,4.92,0,0,168
11,17,1002,cv,1.79,0,0,201
11,18,1002,cv,2.68,0,0,188
10,21,1001,NW,3.13,0,0,150
-3,23,1001,NW,12.96,0,0,118
-6,23,1001,NW,22.79,0,0,84
-6,23,1001,NW,30.84,0,0,59
-7,23,1001,NW,38.89,0,0,44
-7,22,1001,NW,44.7,0,0,39
2,18,1002,NE,1.79,0,0,35
1,16,1003,SE,3.13,0,0,63
1,15,1003,SE,4.92,0,0,95
-1,17,1004,SE,6.71,0,0,79
0,14,1004,cv,0.89,0,0,75
4,12,1004,cv,1.78,0,0,97
4,10,1004,cv,2.67,0,0,110
3,10,1003,NW,3.13,0,0,111
3,10,1003,cv,0.89,0,0,98
3,8,1003,NW,1.79,0,0,97
2,11,1003,cv,0.89,0,0,86
4,9,1003,NW,3.13,0,0,58
4,13,1003,cv,0.89,0,0,60
0,20,1003,NW,1.79,0,0,55
0,21,1003,NE,1.79,0,0,39
-4,22,1004,NW,8.94,0,0,33
-4,23,1003,NW,18.77,0,0,34
-5,24,1003,NW,29.95,0,0,34
-5,25,1002,NW,39.78,0,0,37
-5,26,1001,NW,50.96,0,0,38
-5,26,1001,NW,63.03,0,0,32
-5,27,1000,NW,72.86,0,0,30
-4,26,1000,NW,81.8,0,0,26
-1,23,1001,NW,86.72,0,0,23
0,22,1001,NW,89.85,0,0,28
2,19,1002,cv,0.89,0,0,37
3,18,1004,NE,1.79,0,0,43
3,17,1004,NW,0.89,0,0,30
4,16,1004,NE,3.13,0,0,31
6,16,1005,cv,0.89,0,0,40
5,13,1005,NE,1.79,0,0,46
4,14,1005,NW,3.13,0,0,30
5,12,1006,NW,7.15,0,0,27
4,13,1006,NW,10.28,0,0,26
4,13,1007,NW,13.41,0,0,17
4,16,1007,NW,18.33,0,0,19
5,17,1008,NE,3.13,0,0,15
5,19,1009,NW,4.02,0,0,27
5,21,1009,NW,8.04,0,0,23
4,22,1009,NE,4.02,0,0,NA
3,23,1009,cv,4.02,0,0,18
3,24,1008,NW,3.13,0,0,14
2,25,1007,cv,1.79,0,0,16
3,26,1006,cv,3.58,0,0,20
4,26,1006,SE,4.02,0,0,29
3,26,1006,SE,7.15,0,0,45
4,25,1006,SE,8.94,0,0,46
4,24,1007,SE,12.07,0,0,48
3,23,1007,SE,16.99,0,0,47
4,21,1008,SE,20.12,0,0,39
5,20,1009,SE,23.25,0,0,53
5,18,1010,SE,25.04,0,0,55
5,19,1011,SE,29.06,0,0,50
7,16,1012,SE,33.08,0,0,69
7,15,1012,SE,37.1,0,0,80
7,15,1012,SE,38.89,0,0,88
6,14,1012,SE,40.68,0,0,62
6,14,1012,cv,0.89,0,0,54
6,14,1013,SE,0.89,0,0,66
6,14,1013,SE,1.78,0,0,64
7,15,1013,SE,2.67,0,0,79
7,18,1013,SE,5.8,0,0,82
6,19,1013,SE,7.59,0,0,80
6,21,1012,SE,9.38,0,0,63
5,22,1011,SE,13.4,0,0,54
7,20,1010,SE,17.42,0,0,59
5,20,1010,SE,22.34,0,0,53
6,20,1009,SE,25.47,0,1,39
9,15,1009,SE,29.49,0,2,40
11,14,1009,SE,31.28,0,3,42
11,13,1008,cv,0.89,0,4,46
11,13,1008,NW,4.92,0,5,44
11,13,1008,NW,8.05,0,6,41
12,12,1007,NE,1.79,0,7,58
12,12,1007,cv,0.89,0,8,63
12,12,1007,cv,1.78,0,9,65
12,13,1007,NE,1.79,0,0,61
12,13,1006,cv,0.89,0,0,76
12,13,1005,NW,0.89,0,0,78
11,12,1003,NW,2.68,0,0,74
12,12,1004,NW,4.47,0,0,78
11,12,1004,NW,5.36,0,0,83
11,12,1005,NW,7.15,0,0,79
12,13,1005,NW,8.94,0,0,88
12,13,1005,NW,10.73,0,0,82
13,15,1006,NW,14.75,0,0,84
13,17,1006,NW,16.54,0,0,94
13,21,1006,NW,18.33,0,0,75
12,24,1006,NW,21.46,0,0,40
9,24,1006,SE,1.79,0,0,33
9,25,1005,cv,1.79,0,0,38
7,25,1005,SE,1.79,0,0,22
9,24,1005,cv,0.89,0,0,19
4,25,1006,NW,3.13,0,0,23
2,24,1006,NW,10.28,0,0,18
-1,23,1007,NW,15.2,0,1,20
1,23,1007,NW,21.01,0,2,20
0,22,1008,NW,25.03,0,0,25
1,21,1009,NW,29.95,0,0,35
3,21,1009,NW,33.97,0,0,28
3,20,1009,NW,37.99,0,0,28
3,19,1009,NW,42.91,0,0,31
3,20,1009,NW,46.93,0,0,26
4,18,1009,NW,48.72,0,0,22
9,15,1008,cv,0.89,0,0,16
7,15,1008,cv,1.78,0,0,20
5,12,1009,NW,1.79,0,0,24
7,14,1009,NW,4.92,0,0,33
7,16,1010,NW,8.05,0,0,32
5,19,1009,NW,12.07,0,0,44
4,21,1009,NW,15.2,0,0,76
4,23,1009,NE,3.13,0,0,27
0,25,1009,cv,0.89,0,0,24
3,26,1008,SE,1.79,0,0,21
4,26,1008,SE,5.81,0,0,28
4,26,1007,SE,8.94,0,0,32
6,26,1006,SE,12.07,0,0,70
5,26,1006,SE,15.2,0,0,41
6,26,1006,SE,19.22,0,0,29
7,24,1006,SE,24.14,0,0,23
7,22,1006,SE,29.06,0,0,24
9,21,1006,SE,33.08,0,0,27
11,19,1007,SE,36.21,0,0,35
13,18,1007,SE,39.34,0,0,46
13,17,1007,SE,42.47,0,0,56
13,16,1006,SE,45.6,0,0,80
13,15,1006,SE,48.73,0,0,83
12,15,1006,SE,50.52,0,0,86
12,13,1006,SE,51.41,0,0,92
12,13,1006,SE,52.3,0,0,98
11,12,1006,cv,0.89,0,0,98
12,13,1007,NE,1.79,0,0,104
14,15,1007,cv,0.89,0,0,106
14,18,1007,cv,1.78,0,0,111
14,19,1006,NE,1.79,0,0,117
14,22,1006,cv,0.89,0,0,102
14,25,1006,cv,2.68,0,0,99
7,27,1006,NW,3.13,0,0,184
-2,29,1005,NW,12.07,0,0,202
-2,29,1004,NW,21.9,0,0,165
-2,29,1004,NW,30.84,0,0,159
-4,28,1004,NW,39.78,0,0,183
-5,28,1004,NW,49.61,0,0,118
-6,26,1005,NW,58.55,0,0,61
-8,24,1006,NW,66.6,0,0,33
-10,23,1007,NW,77.78,0,0,44
-12,22,1009,NW,86.72,0,0,60
-12,21,1010,NW,95.66,0,0,56
-12,20,1010,NW,105.49,0,0,68
-12,19,1010,NW,115.32,0,0,51
-12,18,1010,NW,120.24,0,0,75
-13,16,1010,NW,127.39,0,0,72
-14,16,1010,NW,133.2,0,0,77
-13,15,1010,NW,138.12,0,0,72
-12,14,1010,NW,141.25,0,0,69
-10,14,1010,NW,145.27,0,0,63
-9,16,1009,NW,150.19,0,0,63
-11,18,1009,NW,160.02,0,0,60
-11,18,1009,NW,172.09,0,0,56
-7,18,1009,NW,181.03,0,0,35
-4,18,1010,NW,190.86,0,0,24
-2,20,1010,NW,199.8,0,0,22
-1,21,1009,NW,207.85,0,0,17
0,22,1009,NW,216.79,0,0,12
1,23,1009,NW,224.84,0,0,12
1,24,1008,NW,233.78,0,0,11
-2,24,1007,NW,243.61,0,0,63
-2,23,1008,NW,254.79,0,0,32
-2,22,1009,NW,260.6,0,0,34
-3,22,1009,NW,268.65,0,0,32
-2,21,1010,NW,273.57,0,0,24
0,16,1010,NW,276.7,0,0,16
-2,20,1010,NW,281.62,0,0,29
-2,19,1010,NW,286.54,0,0,27
-2,19,1010,NW,291.46,0,0,22
-2,18,1010,NW,296.38,0,0,20
-3,18,1009,NW,300.4,0,0,18
-5,18,1009,NW,304.42,0,0,24
-4,17,1010,cv,3.13,0,0,18
2,15,1010,cv,3.58,0,0,29
1,19,1010,cv,4.47,0,0,20
-3,22,1010,NW,8.05,0,0,28
-3,23,1010,NW,17.88,0,0,28
-3,24,1010,NW,30.84,0,0,27
-4,25,1010,NW,46.04,0,0,27
-4,26,1009,NW,59.9,0,0,27
-4,26,1009,NW,75.1,0,0,31
-4,26,1008,NW,87.17,0,0,28
-4,26,1008,NW,100.13,0,0,25
-5,26,1008,NW,112.2,0,0,24
-5,25,1009,NW,124.27,0,0,32
-6,24,1009,NW,134.1,0,0,31
-7,24,1009,NW,143.93,0,0,35
-6,23,1011,NW,151.98,0,0,70
-6,22,1012,NW,156.9,0,0,40
-7,22,1012,NW,161.82,0,0,72
-5,21,1012,NW,164.95,0,0,59
-6,21,1012,NW,168.97,0,0,44
-6,21,1012,NW,174.78,0,0,27
-7,21,1011,NW,179.7,0,0,31
0,17,1011,cv,0.89,0,0,29
-7,21,1010,NW,7.15,0,0,25
-6,19,1010,NW,11.17,0,0,22
-4,20,1010,NW,12.96,0,0,21
-2,22,1010,SE,4.02,0,0,27
0,24,1010,SE,7.15,0,0,32
-2,27,1010,SE,12.07,0,0,26
-3,27,1010,NW,5.81,0,0,30
-4,29,1009,NW,13.86,0,0,25
-4,30,1008,NW,22.8,0,0,26
-4,31,1007,NW,30.85,0,0,20
-4,30,1006,NW,40.68,0,0,16
-4,31,1005,SE,4.92,0,0,18
-1,29,1004,SE,12.97,0,0,22
-1,28,1004,SE,21.02,0,0,27
0,27,1004,SE,29.07,0,0,40
0,26,1004,SE,38.01,0,0,29
2,25,1004,SE,45.16,0,0,58
2,24,1005,SE,52.31,0,0,50
2,23,1004,SE,59.46,0,0,39
2,23,1004,SE,65.27,0,0,46
4,19,1004,cv,0.89,0,0,53
5,16,1005,cv,1.78,0,0,55
4,17,1006,NW,0.89,0,0,50
6,13,1006,cv,0.89,0,0,58
5,13,1006,cv,1.78,0,0,63
3,14,1008,NW,3.13,0,0,58
-1,20,1009,NE,4.92,0,0,34
-3,21,1010,NE,10.73,0,0,18
-1,22,1011,NE,16.54,0,0,16
-2,23,1012,NE,22.35,0,0,16
-4,23,1012,NE,28.16,0,0,15
-3,25,1012,NE,32.18,0,0,83
-4,25,1012,NE,36.2,0,0,21
-3,26,1011,cv,3.13,0,0,16
-3,27,1011,cv,4.02,0,0,8
-1,25,1011,NE,1.79,0,0,18
-1,25,1011,SE,3.13,0,0,27
0,25,1011,SE,4.92,0,0,48
3,24,1011,SE,9.84,0,0,57
1,22,1012,SE,17.89,0,0,50
1,20,1013,SE,21.02,0,0,45
2,19,1015,SE,24.15,0,0,44
3,16,1015,SE,28.17,0,0,40
2,15,1016,SE,31.3,0,0,53
2,13,1017,SE,33.09,0,0,68
2,11,1017,NE,0.89,0,0,42
4,11,1017,SE,0.89,0,0,37
3,10,1017,NE,1.79,0,0,37
3,10,1016,cv,0.89,0,0,43
4,9,1016,cv,1.78,0,0,40
5,10,1016,NW,3.13,0,0,55
4,15,1016,NW,4.92,0,0,65
4,17,1016,NW,6.71,0,0,66
3,19,1016,cv,0.89,0,0,64
4,21,1015,SE,1.79,0,0,71
5,24,1014,SE,3.58,0,0,69
4,27,1013,cv,3.13,0,0,75
1,28,1012,SE,4.02,0,0,156
1,29,1010,SE,9.83,0,0,70
0,30,1009,SE,15.64,0,0,24
-1,29,1008,SE,22.79,0,0,19
-1,28,1008,SE,29.94,0,0,24
1,26,1008,SE,34.86,0,0,40
-1,25,1008,SE,40.67,0,0,35
1,22,1008,SE,44.69,0,0,45
2,21,1008,SE,47.82,0,0,41
3,22,1007,SE,52.74,0,0,40
4,20,1006,SE,56.76,0,0,42
4,19,1006,SE,60.78,0,0,45
3,18,1005,SE,63.91,0,0,52
4,17,1004,SE,67.04,0,0,57
5,16,1003,cv,0.89,0,0,62
7,15,1002,SE,1.79,0,0,80
8,16,1002,SE,3.58,0,0,134
10,16,1002,cv,0.89,0,0,107
10,17,1001,SE,1.79,0,0,105
11,19,1001,SE,4.92,0,0,140
12,21,1000,SE,6.71,0,0,147
13,22,1000,SE,9.84,0,0,153
13,24,999,SE,12.97,0,0,138
14,24,998,SE,16.1,0,0,149
